Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf
2881,9000,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1949,1950,Gable,CompShg,AsbShng,None,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,480.0,GasA,N,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2006,20,Reg,35311,0,6,1.0,0
2820,7840,Pave,Lvl,CulDSac,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Other,Tar&Grv,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,976.0,GasA,Y,1012,0.0,2.0,2,0,4,1,TA,4,Typ,0,None,0,,Y,0,0,0,0,0,0,2006,90,IR1,127500,0,6,1.0,0
1609,12395,Pave,Lvl,Corner,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,647.0,Unf,0.0,864.0,GasA,Y,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2008,20,Reg,137500,0,6,0.0,0
1495,9638,Pave,Lvl,CulDSac,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,1029.0,GasA,Y,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,292,0,0,0,0,0,2008,80,IR1,147000,0,6,1.0,292
2388,13418,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,GasA,Y,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,BuiltIn,3,TA,Y,113,32,0,0,0,0,2006,60,Reg,309000,0,6,0.0,145
938,17597,Pave,Bnk,Inside,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,None,Gd,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,1803.0,GasA,Y,2365,1.0,0.0,2,0,3,1,Ex,7,Min1,2,Attchd,2,TA,Y,200,144,0,0,0,0,2009,20,Reg,315000,0,5,1.0,344
1194,8872,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,912.0,GasA,Y,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,2,TA,Y,0,240,0,0,0,0,2008,20,Reg,147000,0,6,1.0,240
2429,3982,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,1520.0,GasA,Y,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Attchd,3,TA,Y,312,0,0,0,0,0,2006,120,Reg,264561,0,6,1.0,312
1937,7134,Pave,Bnk,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,384.0,GasA,Y,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,Detchd,2,TA,Y,0,50,0,0,0,0,2007,80,Reg,130000,0,5,0.0,50
1847,2117,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,756.0,GasA,Y,1525,0.0,0.0,2,1,3,1,Gd,5,Typ,1,Detchd,2,TA,Y,0,0,0,0,0,0,2007,160,Reg,177000,0,6,0.0,0
1550,8155,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,GasA,Y,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,None,0,,Y,0,0,96,0,0,0,2008,50,Reg,119000,0,6,0.0,96
2705,5500,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Other,CompShg,VinylSd,None,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,1073.0,GasA,Y,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Detchd,1,TA,Y,0,120,0,0,0,0,2006,20,Reg,157000,0,6,1.0,120
2713,11553,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,673.0,Unf,0.0,1051.0,GasA,Y,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1,TA,Y,466,0,0,0,0,0,2006,20,IR1,158000,0,6,0.0,466
1938,7150,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,Fin,4,4,1955,1955,Gable,CompShg,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1190.0,GasA,Y,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2007,50,Reg,115000,0,6,1.0,0
1819,6285,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,894.0,GasA,Y,894,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1,TA,Y,192,0,0,0,0,0,2007,20,Reg,120750,0,6,1.0,192
23,7500,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,533.0,Unf,0.0,814.0,GasA,Y,1674,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,0,96,0,0,0,0,2010,60,Reg,216000,0,6,1.0,96
2289,2001,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,GasA,Y,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2007,160,Reg,75000,0,6,0.0,0
1156,19508,Pave,Lvl,Inside,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,1430.0,GasA,Y,1430,0.0,1.0,2,0,3,1,TA,6,Typ,2,Attchd,2,TA,Y,117,108,165,0,0,0,2008,20,Reg,192000,0,6,0.5,390
2717,7176,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,960.0,GasA,Y,1040,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,2,TA,Y,131,0,0,0,180,0,2006,80,IR1,160500,0,6,1.0,311
2101,10652,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1494.0,GasA,Y,1494,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,160,33,0,0,0,0,2007,20,IR1,279500,0,6,0.0,193
1377,11235,Pave,Lvl,Corner,Sawyer,RRA,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,784.0,Unf,0.0,981.0,GasA,Y,1075,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,2,TA,Y,64,0,0,0,64,0,2008,85,Reg,148000,0,6,1.0,128
1381,10265,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,None,TA,Fa,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,992.0,GasA,Y,992,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Attchd,1,TA,Y,204,0,0,0,0,600,2008,20,IR1,145000,0,6,1.0,204
2502,14541,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,None,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012.0,Unf,0.0,1338.0,GasA,Y,2520,1.0,0.0,2,1,5,1,Gd,10,Typ,1,Attchd,3,TA,Y,209,55,0,0,0,0,2006,60,IR1,310000,0,6,1.0,264
2609,10184,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,1083.0,GasA,Y,1146,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,345,75,0,0,0,0,2006,80,Reg,165000,0,6,0.5,420
505,46589,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,1629.0,GasA,Y,2448,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,3,TA,Y,517,76,0,0,0,0,2009,60,IR2,402000,0,6,1.0,593
1126,10625,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,GasA,Y,1958,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Attchd,3,TA,Y,154,210,0,0,0,0,2008,60,Reg,250000,0,6,0.0,364
2914,1470,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,None,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,Unf,0.0,630.0,GasA,Y,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,None,0,,Y,0,0,0,0,0,0,2006,180,Reg,73000,0,6,1.0,0
393,9000,Pave,Lvl,FR2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,GasA,Y,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,None,0,,Y,32,45,0,0,0,0,2009,90,Reg,136000,0,6,0.0,77
2405,5911,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1560.0,GasA,Y,1565,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2,TA,Y,196,56,0,0,0,0,2006,120,Reg,282500,0,6,1.0,252
67,8987,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,,Unf,0.0,Unf,0.0,1595.0,GasA,Y,1595,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,3,TA,Y,144,0,0,0,0,0,2010,20,Reg,221500,0,6,0.0,144
2227,17871,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1680.0,GasA,Y,1680,0.0,0.0,2,0,4,1,Gd,7,Typ,0,Attchd,2,TA,Y,152,0,0,0,0,0,2007,20,IR2,170000,0,6,0.0,152
669,11500,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,None,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,Rec,60.0,1040.0,GasA,Y,1040,1.0,0.0,1,0,3,1,TA,6,Min1,1,Attchd,2,TA,Y,0,0,156,0,0,0,2009,20,IR1,163000,0,5,1.0,156
1772,12257,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1318.0,GasA,Y,2531,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,222,98,0,0,0,0,2007,60,IR1,290000,0,6,0.0,320
1775,9044,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,BrkFace,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,1325.0,GasA,Y,2538,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,3,TA,Y,198,92,0,0,0,0,2007,60,IR1,330000,0,6,0.0,290
403,1680,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,0.0,483.0,GasA,Y,987,1.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2009,160,Reg,111000,0,6,1.0,0
2792,9468,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,840.0,GasA,Y,1755,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,176,73,0,0,0,0,2006,60,IR2,214000,0,6,1.0,249
1247,9373,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,500.0,LwQ,196.0,1152.0,GasA,Y,1152,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2008,20,IR1,137500,0,6,0.0,0
384,7000,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,926.0,GasA,Y,1884,1.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2,TA,Y,0,35,0,0,0,0,2009,60,Reg,240900,0,6,1.0,35
91,10186,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,750.0,GasA,Y,1923,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2,TA,Y,240,39,0,0,0,0,2010,60,IR1,190000,0,6,1.0,279
863,11664,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,1569.0,GasA,Y,1611,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,3,TA,Y,262,93,0,0,0,0,2009,20,Reg,250000,0,6,1.0,355
1857,10768,Pave,Lvl,Corner,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,1437.0,GasA,Y,1437,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,0,21,0,0,180,0,2007,20,IR1,218000,0,6,1.0,201
1870,10530,Pave,Lvl,Inside,,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,1148.0,GasA,Y,2075,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2,TA,Y,235,86,0,0,0,0,2007,60,Reg,255000,0,6,1.0,321
2318,14859,Pave,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,GasA,Y,1670,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,144,60,0,0,0,0,2006,20,IR1,240000,0,6,0.0,204
2100,10481,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2140.0,GasA,Y,2140,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,3,TA,Y,136,32,0,0,0,0,2007,20,IR1,360000,0,6,0.0,168
1213,9350,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,None,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,1219.0,GasA,Y,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,0,92,0,96,0,0,2008,80,Reg,179900,0,6,0.5,188
2046,18030,Pave,Bnk,Inside,ClearCr,Norm,Norm,1Fam,Fin,5,6,1946,1994,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,152.0,BLQ,469.0,1598.0,GasA,Y,3086,0.0,0.0,3,0,3,1,Ex,12,Maj1,1,None,0,,Y,122,0,0,0,0,0,2007,50,IR1,200500,0,2,0.0,122
710,5925,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,3,6,1910,1950,Gable,CompShg,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,600.0,NonGas,N,968,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,0,,Y,0,0,0,0,0,0,2009,50,Reg,37900,0,6,0.0,0
2268,6718,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,1267.0,GasA,Y,1312,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,256,28,0,0,0,0,2007,20,IR1,180500,0,6,0.0,284
816,11855,Pave,Lvl,Inside,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,1168.0,GasA,Y,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,BuiltIn,3,TA,Y,312,0,0,0,0,0,2009,90,Reg,269500,0,6,2.0,312
1616,12394,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,GasA,Y,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,100,48,0,0,0,0,2007,60,IR1,225000,0,6,0.0,148
2233,7000,Pave,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,720.0,GasA,Y,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,2,TA,Y,0,0,30,0,0,0,2007,50,Reg,141000,0,6,0.0,30
439,10367,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,1739.0,GasA,Y,1743,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,3,TA,Y,168,45,0,0,0,0,2009,20,IR1,335000,0,6,1.0,213
260,15240,Pave,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,None,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,1026.0,GasA,Y,1026,1.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1,TA,Y,316,85,0,0,0,0,2010,20,IR1,150000,0,6,1.0,401
2523,50271,Pave,Low,Inside,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,Other,WdShing,None,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,1842.0,GasA,Y,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Attchd,3,TA,Y,857,72,0,0,0,0,2006,20,IR1,385000,0,6,2.0,929
627,13600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0.0,768.0,GasA,Y,1986,0.0,0.0,2,1,3,1,TA,7,Typ,2,Attchd,2,TA,Y,0,42,0,0,189,0,2009,60,Reg,205000,0,6,0.0,231
251,6762,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,1187.0,GasA,Y,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2,TA,Y,105,61,0,0,0,0,2010,20,Reg,206000,0,6,1.0,166
2163,8500,Pave,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,GasA,Y,1422,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,192,60,0,0,0,0,2007,20,Reg,179600,0,6,0.0,252
2819,8877,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,836.0,GasA,Y,1220,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2006,20,Reg,102000,0,6,0.0,0
1025,15611,Pave,Lvl,Corner,,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,LwQ,93.0,1126.0,GasA,Y,1126,0.0,1.0,2,0,3,1,Ex,6,Typ,0,Attchd,2,TA,Y,180,0,0,0,0,0,2008,20,IR1,175000,0,6,0.5,180
2592,13300,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,1015.0,GasA,Y,1384,1.0,0.0,1,0,2,1,TA,6,Min1,0,Attchd,2,TA,Y,75,0,0,323,0,400,2006,20,Reg,159000,0,5,1.0,398
1491,6500,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,Gd,No,BLQ,1033.0,Unf,0.0,1127.0,GasA,Y,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Detchd,2,TA,Y,0,0,138,0,0,0,2008,20,Reg,135000,0,6,0.5,138
2742,9525,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,994.0,GasA,Y,1855,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,1,TA,Y,182,0,0,0,0,0,2006,50,Reg,136900,0,6,0.0,182
2497,6993,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,912.0,GasA,Y,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,0,0,0,0,0,0,2006,20,Reg,135000,0,6,0.0,0
495,9430,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,1252.0,GasA,Y,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,3,TA,Y,0,128,0,0,180,0,2009,60,Reg,337000,0,6,1.0,308
2528,11029,Pave,Lvl,Corner,,Fa,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,1054.0,GasA,Y,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,2,TA,Y,0,65,0,0,222,0,2006,60,IR1,250000,0,6,1.0,287
1033,14311,Pave,Lvl,FR3,,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,1236.0,GasA,Y,2340,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,192,180,218,0,0,0,2008,60,IR1,306000,0,6,1.0,590
764,10800,Pave,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,None,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,1200.0,GasA,Y,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,None,0,,Y,120,0,0,0,0,0,2009,90,Reg,179000,0,6,3.0,120
1165,3604,Pave,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,GasA,Y,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Detchd,2,TA,Y,0,102,0,0,0,0,2008,160,Reg,146000,0,6,0.0,102
2037,10320,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,Fin,6,5,1915,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,1138.0,GasA,Y,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,2,TA,N,0,0,170,0,0,0,2007,50,Reg,161000,0,6,0.0,170
